date;visitors;capacity
2020-08-31 00:00;13;149
2020-08-31 00:10;12;149
2020-08-31 00:20;13;149
2020-08-31 00:30;13;149
2020-08-31 00:40;10;149
2020-08-31 00:50;10;149
2020-08-31 01:00;10;149
2020-08-31 01:10;9;149
2020-08-31 01:20;7;149
2020-08-31 01:30;5;149
2020-08-31 01:40;4;149
2020-08-31 01:50;4;149
2020-08-31 02:00;2;149
2020-08-31 02:10;1;149
2020-08-31 02:20;1;149
2020-08-31 02:30;1;149
2020-08-31 02:40;1;149
2020-08-31 02:50;1;149
2020-08-31 03:00;0;149
2020-08-31 03:10;0;149
2020-08-31 03:20;0;149
2020-08-31 03:30;0;149
2020-08-31 03:40;0;149
2020-08-31 03:50;0;149
2020-08-31 04:00;1;149
2020-08-31 04:10;1;149
2020-08-31 04:20;1;149
2020-08-31 04:30;2;149
2020-08-31 04:40;2;149
2020-08-31 04:50;2;149
2020-08-31 05:00;3;149
2020-08-31 05:10;3;149
2020-08-31 05:20;8;149
2020-08-31 05:30;10;149
2020-08-31 05:40;12;149
2020-08-31 05:50;18;149
2020-08-31 06:00;23;149
2020-08-31 06:10;28;149
2020-08-31 06:20;31;149
2020-08-31 06:30;31;149
2020-08-31 06:40;34;149
2020-08-31 06:50;37;149
2020-08-31 07:00;33;149
2020-08-31 07:10;37;149
2020-08-31 07:20;35;149
2020-08-31 07:30;34;149
2020-08-31 07:40;34;149
2020-08-31 07:50;36;149
2020-08-31 08:00;34;149
2020-08-31 08:10;32;149
2020-08-31 08:20;29;149
2020-08-31 08:30;27;149
2020-08-31 08:40;27;149
2020-08-31 08:50;29;149
2020-08-31 09:00;30;149
2020-08-31 09:10;33;149
2020-08-31 09:20;41;149
2020-08-31 09:30;50;149
2020-08-31 09:40;45;149
2020-08-31 09:50;46;149
2020-08-31 10:00;53;149
2020-08-31 10:10;55;149
2020-08-31 10:20;53;149
2020-08-31 10:30;53;149
2020-08-31 10:40;51;149
2020-08-31 10:50;49;149
2020-08-31 11:00;44;149
2020-08-31 11:10;50;149
2020-08-31 11:20;52;149
2020-08-31 11:30;53;149
2020-08-31 11:40;55;149
2020-08-31 11:50;58;149
2020-08-31 12:00;61;149
