date;visitors;capacity
2022-02-10 00:00;0;70
2022-02-10 00:10;0;70
2022-02-10 00:20;0;70
2022-02-10 00:30;0;70
2022-02-10 00:40;0;70
2022-02-10 00:50;0;70
2022-02-10 01:00;0;70
2022-02-10 01:10;0;70
2022-02-10 01:20;0;70
2022-02-10 01:30;0;70
2022-02-10 01:40;0;70
2022-02-10 01:50;0;70
2022-02-10 02:00;0;70
2022-02-10 02:10;0;70
2022-02-10 02:20;0;70
2022-02-10 02:30;0;70
2022-02-10 02:40;0;70
2022-02-10 02:50;0;70
2022-02-10 03:00;0;70
2022-02-10 03:10;0;70
2022-02-10 03:20;0;70
2022-02-10 03:30;0;70
2022-02-10 03:40;0;70
2022-02-10 03:50;0;70
2022-02-10 04:00;0;70
2022-02-10 04:10;0;70
2022-02-10 04:20;0;70
2022-02-10 04:30;0;70
2022-02-10 04:40;0;70
2022-02-10 04:50;0;70
2022-02-10 05:00;0;70
2022-02-10 05:10;0;70
2022-02-10 05:20;0;70
2022-02-10 05:30;0;70
2022-02-10 05:40;0;70
2022-02-10 05:50;0;70
2022-02-10 06:00;0;70
2022-02-10 06:10;0;70
2022-02-10 06:20;0;70
2022-02-10 06:30;0;70
2022-02-10 06:40;0;70
2022-02-10 06:50;0;70
2022-02-10 07:00;0;70
2022-02-10 07:10;0;70
2022-02-10 07:20;0;70
2022-02-10 07:30;0;70
2022-02-10 07:40;0;70
2022-02-10 07:50;0;70
2022-02-10 08:00;0;70
2022-02-10 08:10;0;70
2022-02-10 08:20;3;70
2022-02-10 08:30;4;70
2022-02-10 08:40;4;70
2022-02-10 08:50;4;70
2022-02-10 09:00;5;70
2022-02-10 09:10;7;70
2022-02-10 09:20;13;70
2022-02-10 09:30;14;70
2022-02-10 09:40;15;70
2022-02-10 09:50;15;70
2022-02-10 10:00;14;70
2022-02-10 10:10;14;70
2022-02-10 10:20;18;70
2022-02-10 10:30;21;70
2022-02-10 10:40;20;70
2022-02-10 10:50;18;70
2022-02-10 11:00;18;70
2022-02-10 11:10;18;70
2022-02-10 11:20;17;70
2022-02-10 11:30;12;70
2022-02-10 11:40;11;70
2022-02-10 11:50;13;70
2022-02-10 12:00;11;70
2022-02-10 12:10;12;70
2022-02-10 12:20;11;70
2022-02-10 12:30;9;70
2022-02-10 12:40;11;70
2022-02-10 12:50;13;70
2022-02-10 13:00;13;70
2022-02-10 13:10;13;70
2022-02-10 13:20;10;70
2022-02-10 13:30;9;70
2022-02-10 13:40;7;70
2022-02-10 13:50;10;70
2022-02-10 14:00;10;70
2022-02-10 14:10;9;70
2022-02-10 14:20;9;70
2022-02-10 14:30;10;70
2022-02-10 14:40;12;70
2022-02-10 14:50;14;70
2022-02-10 15:00;16;70
2022-02-10 15:10;18;70
2022-02-10 15:20;20;70
2022-02-10 15:30;22;70
2022-02-10 15:40;21;70
2022-02-10 15:50;21;70
2022-02-10 16:00;21;70
2022-02-10 16:10;17;70
2022-02-10 16:20;14;70
2022-02-10 16:30;17;70
2022-02-10 16:40;16;70
2022-02-10 16:50;23;70
2022-02-10 17:00;28;70
2022-02-10 17:10;28;70
2022-02-10 17:20;29;70
2022-02-10 17:30;36;70
2022-02-10 17:40;37;70
2022-02-10 17:50;40;70
2022-02-10 18:00;37;70
2022-02-10 18:10;42;70
2022-02-10 18:20;44;70
2022-02-10 18:30;47;70
2022-02-10 18:40;47;70
2022-02-10 18:50;46;70
2022-02-10 19:00;42;70
2022-02-10 19:10;39;70
2022-02-10 19:20;38;70
2022-02-10 19:30;39;70
2022-02-10 19:40;32;70
2022-02-10 19:50;30;70
2022-02-10 20:00;31;70
2022-02-10 20:10;28;70
2022-02-10 20:20;30;70
2022-02-10 20:30;28;70
2022-02-10 20:40;31;70
2022-02-10 20:50;28;70
2022-02-10 21:00;27;70
2022-02-10 21:10;23;70
2022-02-10 21:20;23;70
2022-02-10 21:30;24;70
2022-02-10 21:40;21;70
2022-02-10 21:50;19;70
2022-02-10 22:00;17;70
2022-02-10 22:10;12;70
2022-02-10 22:20;11;70
2022-02-10 22:30;6;70
2022-02-10 22:40;6;70
2022-02-10 22:50;5;70
2022-02-10 23:00;5;70
2022-02-10 23:10;5;70
2022-02-10 23:20;5;70
2022-02-10 23:30;5;70
2022-02-10 23:40;5;70
2022-02-10 23:50;5;70
