date;visitors;capacity
2020-09-04 00:00;-3;101
2020-09-04 00:10;-3;101
2020-09-04 00:20;-3;101
2020-09-04 00:30;-3;101
2020-09-04 00:40;-3;101
2020-09-04 00:50;-3;101
2020-09-04 01:00;-3;101
2020-09-04 01:10;-3;101
2020-09-04 01:20;-3;101
2020-09-04 01:30;-3;101
2020-09-04 01:40;-3;101
2020-09-04 01:50;-3;101
2020-09-04 02:00;-3;101
2020-09-04 02:10;-3;101
2020-09-04 02:20;-3;101
2020-09-04 02:30;-3;101
2020-09-04 02:40;-3;101
2020-09-04 02:50;-3;101
2020-09-04 03:00;-3;101
2020-09-04 03:10;-3;101
2020-09-04 03:20;-3;101
2020-09-04 03:30;-3;101
2020-09-04 03:40;-3;101
2020-09-04 03:50;-3;101
2020-09-04 04:00;-3;101
2020-09-04 04:10;-10;101
2020-09-04 04:20;-10;101
2020-09-04 04:30;-10;101
2020-09-04 04:40;-10;101
2020-09-04 04:50;-10;101
2020-09-04 05:00;-10;101
2020-09-04 05:10;-10;101
2020-09-04 05:20;-10;101
2020-09-04 05:30;-10;101
2020-09-04 05:40;-10;101
2020-09-04 05:50;-10;101
2020-09-04 06:00;-10;101
2020-09-04 06:10;-10;101
2020-09-04 06:20;-10;101
2020-09-04 06:30;-10;101
2020-09-04 06:40;-10;101
2020-09-04 06:50;-10;101
2020-09-04 07:00;-10;101
2020-09-04 07:10;-10;101
2020-09-04 07:20;-10;101
2020-09-04 07:30;-10;101
2020-09-04 07:40;-10;101
2020-09-04 07:50;-9;101
2020-09-04 08:00;-5;101
2020-09-04 08:10;2;101
2020-09-04 08:20;6;101
2020-09-04 08:30;8;101
2020-09-04 08:40;12;101
2020-09-04 08:50;22;101
2020-09-04 09:00;37;101
2020-09-04 09:10;39;101
2020-09-04 09:20;39;101
2020-09-04 09:30;40;101
2020-09-04 09:40;42;101
2020-09-04 09:50;47;101
2020-09-04 10:00;47;101
2020-09-04 10:10;37;101
2020-09-04 10:20;36;101
2020-09-04 10:30;38;101
2020-09-04 10:40;36;101
2020-09-04 10:50;43;101
2020-09-04 11:00;43;101
2020-09-04 11:10;39;101
2020-09-04 11:20;35;101
2020-09-04 11:30;27;101
2020-09-04 11:40;30;101
2020-09-04 11:50;32;101
2020-09-04 12:00;22;101
